,x,y,z,phi,theta,psi,u_phi,u_theta,u_psi,v_cmd
299,-130.38404846191406,-102.05580139160156,57.22576141357422,-0.45694610601784663,0.003085322967503202,0.1614864238295442,-0.08844338357448578,-0.03933008760213851,0.06560373306274414,21.66006203586183
300,-129.96568298339844,-101.94960021972656,57.23566818237305,-0.4586277396429211,0.0029299319292084135,0.16301083819854617,-0.0859709084033966,-0.03886502236127853,0.06495464593172073,21.65812350422206
301,-129.54739379882812,-101.84242248535156,57.24546432495117,-0.4601878933834684,0.0026862126521096158,0.164565761249238,-0.07924524694681168,-0.0441346988081932,0.06402293592691422,21.656767041118684
302,-129.12918090820312,-101.73428344726562,57.255149841308594,-0.46179160767162136,0.002390393345918263,0.16615486073891853,-0.08069261908531189,-0.0474112257361412,0.06409482657909393,21.65522666480333
303,-128.29296875,-101.51508331298828,57.274757385253906,-0.46501551327284685,0.00181385357857676,0.16946900792106712,-0.08162394911050797,-0.04873778671026229,0.06884543597698212,21.653923037417186
304,-126.20477294921875,-100.94984436035156,57.32290267944336,-0.47247995965956696,0.000237663408193495,0.17793526614319755,-0.07355716079473495,-0.0524471029639244,0.069679394364357,21.649547185508375
305,-124.1246566772461,-100.3636245727539,57.37041091918945,-0.47957726401526324,-0.0014399505971011838,0.18585356997983218,-0.05839062109589577,-0.042117837816476815,0.06185251474380494,21.63996333056486
306,-122.04828643798828,-99.75354766845703,57.417362213134766,-0.48514107264976974,-0.0019308290739324281,0.19352449334000635,-0.05399110168218613,-0.04114288091659545,0.0728999450802803,21.633725147564263
307,-119.97879791259766,-99.12488555908203,57.462257385253906,-0.48953942104871345,-0.0022131746503990246,0.20215699540190396,-0.03341999277472496,-0.04294890165328979,0.07770373672246933,21.627604414301903
308,-117.89218139648438,-98.46712493896484,57.504547119140625,-0.49299254085730493,-0.0012216288438567583,0.21121615045347575,-0.03621436282992363,-0.03723770007491111,0.0832543894648552,21.626670458126075
309,-115.8134994506836,-97.78955078125,57.54362869262695,-0.4971116785270084,-0.0003279960238891715,0.2196313826366868,-0.03965643048286438,-0.03639207407832145,0.07791242748498917,21.63230339682674
310,-113.74102783203125,-97.09008026123047,57.580482482910156,-0.5008009429119675,-0.000700948768809554,0.22750562691705686,-0.0327472984790802,-0.04732697829604148,0.058650523424148567,21.63608862978165
311,-111.66668701171875,-96.36636352539062,57.614925384521484,-0.5032958967337301,-0.0012847999952527312,0.23491904404808664,-0.016175422817468643,-0.04353297129273414,0.06272485852241516,21.644925368033164
312,-110.84041595458984,-96.07091522216797,57.62785339355469,-0.5036325328609081,-0.00153587061223609,0.2381889925126799,-0.007483494468033314,-0.0474141277372837,0.07283615320920944,21.647681791351623
313,-110.427978515625,-95.92192840576172,57.634151458740234,-0.5036661065445215,-0.0016650453196485077,0.23992238034413216,-0.002959038596600294,-0.049308121204376214,0.07417314499616623,21.64930585498846
314,-110.01600646972656,-95.77210235595703,57.64020538330078,-0.5035210326385288,-0.002005024975838223,0.2415440197536404,0.005829601548612118,-0.05614515766501426,0.06503278762102127,21.648855549194295
315,-109.60174560546875,-95.6209716796875,57.646240234375,-0.5031643981789712,-0.0024076793920976614,0.24308469877232705,0.016997186467051506,-0.05733605101704597,0.05836547166109086,21.652062828337048
316,-108.7750244140625,-95.3161849975586,57.658321380615234,-0.5022029635295067,-0.003192293216899952,0.24608348534997204,0.024668879806995392,-0.05570217221975326,0.05549998208880425,21.653893573895516
317,-108.362548828125,-95.16252899169922,57.664398193359375,-0.5015596686308015,-0.0034332742544830475,0.2475970119738791,0.031069545075297356,-0.049583140760660165,0.06113106012344361,21.65408636492168
318,-107.95063781738281,-95.0080337524414,57.67047882080078,-0.5007395830192327,-0.0037349690864252427,0.24912344749521123,0.04014045000076294,-0.05162829160690307,0.06101819500327111,21.65480375466521
319,-107.53921508789062,-94.85271453857422,57.67656707763672,-0.499811275740709,-0.004083688216857244,0.25066859459532653,0.0459357351064682,-0.05443932861089706,0.06035200878977776,21.65489280045207
320,-106.7181167602539,-94.53958129882812,57.68885040283203,-0.49752856608235935,-0.004898239917811861,0.2537690228233362,0.06082766503095627,-0.058027718216180794,0.05777792632579804,21.654974602283644
321,-106.3083724975586,-94.38175201416016,57.69509506225586,-0.4960707056215804,-0.005375940858933294,0.255303803746236,0.07186602056026459,-0.059050440788269036,0.0566641315817833,21.65457657319322
322,-105.8991470336914,-94.22309875488281,57.70165252685547,-0.4944425633176934,-0.005888656081874125,0.256777999248244,0.08100827038288116,-0.05975384265184402,0.053589813411235816,21.653890567838637
323,-105.4881591796875,-94.06346130371094,57.70843505859375,-0.4926992026846119,-0.006336760004052064,0.25808544227089386,0.08697056770324707,-0.05291997641324996,0.04815810918807984,21.653625090615666
324,-104.66803741455078,-93.74180603027344,57.722328186035156,-0.48904224515406997,-0.00697049449469507,0.2606431700648926,0.09235323965549469,-0.043835666030645364,0.04975617304444314,21.652328537821415
325,-104.25885772705078,-93.57984924316406,57.72941207885742,-0.4869974706569218,-0.007245686720376451,0.2618523772236275,0.10182778537273407,-0.042077828198671334,0.047959662973880775,21.65164395703924
326,-103.8502426147461,-93.41715240478516,57.73648452758789,-0.4848268236296538,-0.0075488865424177915,0.2631090990933548,0.1080925390124321,-0.0441167689859867,0.04925885051488877,21.650365814339974
327,-103.44216918945312,-93.25375366210938,57.7436637878418,-0.4825205557156495,-0.007838955009609178,0.2642893681723883,0.11484043300151825,-0.042529121041297906,0.04649848490953446,21.649636328793225
328,-102.62751007080078,-92.92494201660156,57.758304595947266,-0.47752125633903125,-0.008118697306144555,0.2664647892920564,0.1263732612133026,-0.0311102345585823,0.044513039290905006,21.6490746722033
329,-102.22087860107422,-92.75955963134766,57.765743255615234,-0.47490853176732184,-0.008154990782413635,0.26734894663749587,0.1295698881149292,-0.023733066394925114,0.039004646241664886,21.648160995021176
330,-101.814697265625,-92.59356689453125,57.77315902709961,-0.4721319819816056,-0.008169712009009528,0.26813010114665875,0.1373852789402008,-0.01935896277427673,0.03480668365955353,21.64523280007502
331,-101.40898132324219,-92.427001953125,57.78062057495117,-0.46916660251782044,-0.008047515875993371,0.2689724937641147,0.14791437983512878,-0.014879373833537097,0.04013950750231743,21.64224574301755
332,-100.60394287109375,-92.09654235839844,57.795677185058594,-0.4628971073641802,-0.0076561690483108605,0.2707059836294192,0.15780077874660492,-0.010041078552603716,0.04391771927475929,21.635376102470584
333,-100.20182800292969,-91.9303970336914,57.80319595336914,-0.4596438778931707,-0.007471484624143829,0.27155831819871445,0.16163887083530426,-0.010307858698070044,0.04192975163459778,21.630890443213993
334,-99.79997253417969,-91.76367950439453,57.81089401245117,-0.4563862708639656,-0.007247148571096342,0.27242906706986625,0.16196122765541077,-0.008351334370672698,0.043319180607795715,21.628938695914602
335,-99.3983383178711,-91.59640502929688,57.8185920715332,-0.45299476728856575,-0.0069815945164854835,0.27334276181828715,0.16801561415195465,-0.006880791857838625,0.0461912602186203,21.62733162341437
336,-98.59578704833984,-91.26026916503906,57.833953857421875,-0.4461270750448751,-0.006445807273457283,0.275403995084849,0.17100314795970917,-0.007745903916656965,0.052274201065301895,21.622353622491644
337,-98.19486236572266,-91.0914306640625,57.841644287109375,-0.4426503328936037,-0.006193234826718469,0.27640460775765335,0.17330877482891083,-0.009396829642355435,0.050019521266222,21.620667871643562
338,-97.79418182373047,-90.92210388183594,57.849586486816406,-0.43924180129712553,-0.005772461850523004,0.2773024216999477,0.17028695344924927,0.00028516817837954175,0.04952472075819969,21.61785260766045
339,-97.39370727539062,-90.75232696533203,57.85749816894531,-0.4358162467080844,-0.005299895809361811,0.27813768318595083,0.17010758817195892,0.005166309885680682,0.04747799411416054,21.615973303352558
340,-96.59737396240234,-90.41537475585938,57.87324523925781,-0.4289192140442122,-0.004397781335292945,0.27973355535319816,0.17110957205295563,0.005662685725837951,0.04354901239275932,21.609283786336256
341,-96.1993637084961,-90.24612426757812,57.88100814819336,-0.42546400745910895,-0.003922222601392178,0.280533653435635,0.17099593579769135,0.006953252479434019,0.044587887823581696,21.604612271137352
342,-95.80147552490234,-90.0763931274414,57.88849639892578,-0.42194563232846133,-0.003416915467140081,0.2814009457222086,0.17420583963394165,0.00782929733395577,0.0486748181283474,21.601904021858253
343,-95.40367889404297,-89.9062271118164,57.89593505859375,-0.41834887316590913,-0.00284763301729295,0.28232300086724066,0.1781865507364273,0.008869241923093803,0.05283398553729057,21.598813690984358
344,-94.6083755493164,-89.56464385986328,57.91060256958008,-0.4109447552453448,-0.0016716318385355637,0.2839207591176824,0.18503662943840027,0.014468896202743059,0.04635132849216461,21.593223899704704
345,-94.21087646484375,-89.39326477050781,57.91781234741211,-0.4073193953626216,-0.001125177184600957,0.28459498775655107,0.18046841025352478,0.013502390123903757,0.041522104293107986,21.589618886308564
346,-93.81348419189453,-89.22151184082031,57.924949645996094,-0.403778130636675,-0.0005797803191021119,0.28516932023856073,0.17538605630397797,0.015452572144567972,0.03638002648949623,21.58705946232593
347,-93.41616821289062,-89.04940032958984,57.93199920654297,-0.40022673410821236,-0.00011159040767949164,0.2858310124223068,0.17619986832141876,0.0109443198889494,0.037931766360998154,21.58480337952709
348,-92.62513732910156,-88.70779418945312,57.9459228515625,-0.3931152130512417,0.0007116339752904943,0.2869970072739748,0.17746444046497345,0.009701107628643516,0.03239809721708298,21.57833851673127
349,-92.2296371459961,-88.5363540649414,57.95280456542969,-0.3893847312529999,0.001179719108537336,0.28754072433671163,0.1840684711933136,0.012875897809863094,0.03249616548418999,21.573584182914665
350,-91.83414459228516,-88.36453247070312,57.95963668823242,-0.38559753458311197,0.001766859960837087,0.2880659557087668,0.18761391937732697,0.019414290785789493,0.03425992652773857,21.57114339897198
351,-91.43863677978516,-88.1923599243164,57.96639633178711,-0.3817709763469994,0.0022294979611879235,0.2886045317782084,0.18946215510368347,0.014350669458508495,0.03281624615192413,21.56896325461991
352,-90.64762878417969,-87.84700775146484,57.97980880737305,-0.3739843406255976,0.0030563836976002534,0.2896747512521738,0.19336213171482086,0.011556099168956283,0.031473539769649506,21.564072971406322
353,-90.25212860107422,-87.67386627197266,57.986480712890625,-0.3700950851333636,0.0035172418632008788,0.2900708126265461,0.19318807125091553,0.015656353905797008,0.02658373117446899,21.56187700723856
354,-89.85663604736328,-87.50045776367188,57.99367904663086,-0.36618578110022665,0.004100580229769493,0.2903718625565236,0.19389569759368896,0.022627770900726322,0.023236377164721485,21.558219170829222
355,-89.46113586425781,-87.32681274414062,58.00080871582031,-0.36240444646067044,0.004743670658374198,0.290741957314161,0.18856339156627655,0.025344405323266987,0.02790415287017822,21.556245294750426
356,-88.67263793945312,-86.9823226928711,58.01491165161133,-0.3547127856325127,0.006007142096848947,0.2914079360912523,0.19198372960090637,0.02685228176414967,0.025367353111505505,21.54957891550513
357,-88.27825927734375,-86.8096694946289,58.02180099487305,-0.35081151532916416,0.006698667348200878,0.2917197654603296,0.19332438707351685,0.02880862541496754,0.0253702737390995,21.548245932688474
358,-87.88379669189453,-86.63677215576172,58.02862548828125,-0.34697393201169635,0.007211784605773482,0.2920035436907502,0.1904865801334381,0.021580724045634273,0.021863929927349087,21.545174186487642
359,-87.48920440673828,-86.4636459350586,58.03534698486328,-0.343274155251952,0.007539021590637973,0.29227378963799283,0.18369702994823456,0.011934977956116201,0.017317460849881172,21.543715293405203
360,-86.699951171875,-86.11676025390625,58.04863357543945,-0.33586799988233,0.008117956720196733,0.29274865556017937,0.18311761319637299,0.010163757950067522,0.01516436133533716,21.53852786092656
361,-86.30525970458984,-85.94302368164062,58.055240631103516,-0.33216529766836134,0.008429214050449534,0.2929153508728371,0.18375805020332336,0.013054477982223036,0.0120839886367321,21.535605861844974
362,-85.91051483154297,-85.76911163330078,58.06199264526367,-0.3284686862241777,0.008773701387571047,0.2931375770880042,0.18377533555030823,0.013603666797280313,0.0152466157451272,21.534294730298885
363,-85.51570892333984,-85.59503936767578,58.068756103515625,-0.32487276768433865,0.009175870519761984,0.2933905336010253,0.17915289103984833,0.015696270391345028,0.018171435222029683,21.53278323665439
364,-84.72769927978516,-85.24992370605469,58.08248519897461,-0.31773906509921973,0.010039221762958109,0.293861662858237,0.17831306159496307,0.019215239211916927,0.017706543207168576,21.527261317515364
365,-84.33354949951172,-85.07709503173828,58.089324951171875,-0.3142375726380124,0.010612387195676292,0.2941530925534531,0.1735333800315857,0.023671142756938938,0.021429318934679028,21.524543198612726
366,-83.93929290771484,-84.90411376953125,58.09598922729492,-0.31059828533035827,0.011183045321168697,0.29454656090700115,0.17943425476551056,0.022463088855147365,0.027063857764005658,21.524381425737385
367,-83.5448989868164,-84.73100280761719,58.102638244628906,-0.3069395122650404,0.01174461371352556,0.29486911112022024,0.18172915279865265,0.02202863804996014,0.023397596552968022,21.525719880009827
368,-82.75572204589844,-84.38438415527344,58.11587905883789,-0.2997942528520339,0.012899844442817368,0.2953682078701908,0.17433790862560272,0.025170218199491504,0.018300279974937435,21.524851110732794
369,-82.3609848022461,-84.2109146118164,58.1224365234375,-0.29643845244794564,0.013453961073878442,0.29554526423185673,0.16644766926765442,0.024761734530329708,0.01651770621538162,21.523951004890378
370,-81.96614837646484,-84.03733825683594,58.12887191772461,-0.29313617715630125,0.013959960697683524,0.2956245821680538,0.16387856006622314,0.024078231304883957,0.011011948809027668,21.523154947608266
371,-81.57123565673828,-83.86371612548828,58.13526153564453,-0.28994804058602214,0.014348184986359579,0.2955411961871698,0.15865005552768707,0.0205944012850523,0.0018191942945122693,21.51976831599775
372,-80.782470703125,-83.51937866210938,58.148048400878906,-0.2834627424108524,0.015043894306024468,0.2953780955027,0.16266858577728271,0.01937459036707878,0.0006656572222709632,21.516068602493142
373,-80.38788604736328,-83.34709167480469,58.15441131591797,-0.2802513015245406,0.015351412602178002,0.29543992553432646,0.15893560647964478,0.015191661193966866,0.006293811835348604,21.51483828757866
374,-79.99317932128906,-83.17472839355469,58.1606559753418,-0.27694775415341666,0.015609147362754037,0.29548371769561343,0.16284827888011932,0.01210471335798502,0.005463786423206328,21.514028571602125
375,-79.59835052490234,-83.00226593017578,58.16693878173828,-0.2735739272167699,0.015828397722998343,0.29547639297501316,0.16725412011146545,0.011188341304659843,0.0018588051898404943,21.513302435765794
376,-78.8083267211914,-82.65718841552734,58.17961502075195,-0.26674036957741787,0.016608078621554462,0.29517300056924495,0.1691579669713974,0.023885712027549744,-0.0034801410511136085,21.51140478437559
377,-78.41313171386719,-82.48461151123047,58.185997009277344,-0.2633314758559631,0.01704975716151334,0.2951438946685087,0.1694958359003067,0.02253766357898712,0.0032011761795729373,21.51108772386739
378,-78.01780700683594,-82.31202697753906,58.19294357299805,-0.2598320697400276,0.017366774014472626,0.29520216209430133,0.173189178109169,0.01525781396776438,0.007199638988822697,21.510697811278686
379,-77.62236785888672,-82.13945770263672,58.199867248535156,-0.256325898375819,0.017642058720642822,0.2951308736971321,0.17482788860797882,0.01427648589015007,0.0002889926545321924,21.510648891886913
380,-76.8318862915039,-81.79727935791016,58.214012145996094,-0.2496104080634271,0.017969935797299153,0.2949630226028515,0.16254201531410217,0.008715519681572914,-0.0030186171643435964,21.510199666656966
381,-76.43640899658203,-81.62616729736328,58.22117614746094,-0.24642505940347315,0.01794683258143748,0.294847622415994,0.1572621911764145,0.0010672090575098985,-0.006143340840935707,21.510866644752607
382,-76.02426147460938,-81.44780731201172,58.22919464111328,-0.24294787177595184,0.018013268964645848,0.294696621927607,0.1646936535835266,0.004080512560904025,-0.006536825094372035,21.509842181618975
383,-75.62850189208984,-81.27671813964844,58.23699188232422,-0.2396139255240997,0.018132798714713867,0.2945280420992051,0.16669107973575592,0.008271429687738417,-0.007391812279820443,21.509487360393987
384,-74.83659362792969,-80.93468475341797,58.25281524658203,-0.23326325134570985,0.018414376413513518,0.2941264395272668,0.15488484501838684,0.008597296662628649,-0.010186802595853807,21.50795777641027
385,-74.4404296875,-80.76375579833984,58.26082992553711,-0.2302783645167806,0.018560392033566117,0.2938811323121548,0.14870795607566833,0.009890978224575518,-0.011002414859831335,21.508068887987328
386,-74.04413604736328,-80.5929183959961,58.26918029785156,-0.22738711888373028,0.018648978566446404,0.2936963470091842,0.14364397525787354,0.0075129326432943335,-0.00912852678447962,21.50686176756733
387,-73.64344787597656,-80.42159271240234,58.27781677246094,-0.2245273717239365,0.018641856352035805,0.29357101242453654,0.1420038789510727,0.0017969562904909244,-0.006386457942426205,21.509355240405053
388,-72.8423843383789,-80.079345703125,58.29526901245117,-0.21859843418398345,0.01856345973775535,0.2931501635823215,0.14876465499401093,-0.0016075903549790395,-0.01054423302412033,21.510906893879525
389,-72.44197845458984,-79.90843963623047,58.30414581298828,-0.21546453040829316,0.01853225275884901,0.29287347606071,0.15549392998218536,-0.0002483886200934665,-0.01342842634767294,21.512342812326576
390,-72.0416259765625,-79.73768615722656,58.31344985961914,-0.21240109585005235,0.018499964643413566,0.29262071196801187,0.1529906988143921,-0.0004954116884619014,-0.012984870001673698,21.51389576831565
391,-71.64132690429688,-79.56710815429688,58.32286071777344,-0.20949208840932457,0.01850109196948756,0.2924465125904377,0.14576591551303864,0.00046264077536761663,-0.008054178208112717,21.51448906798298
392,-70.8408203125,-79.22649383544922,58.34201431274414,-0.2039834678838906,0.018653368466264177,0.29192259247665664,0.13629312813282013,0.005261308047920464,-0.013774688355624676,21.516937522081356
393,-70.44058227539062,-79.05647277832031,58.35173034667969,-0.20119763088934703,0.018788336279473888,0.29143092466657444,0.13842922449111938,0.009079051204025742,-0.022003421559929848,21.517354772228643
394,-70.04033660888672,-78.88666534423828,58.36198806762695,-0.19835759652946328,0.01894018418167842,0.290914205070528,0.1415981948375702,0.011882815510034558,-0.02346201054751873,21.517925614193377
395,-69.63683319091797,-78.71688842773438,58.37250900268555,-0.1954831661477884,0.019063400571387903,0.2903875940385814,0.1436661332845688,0.009701994247734543,-0.024196766316890717,21.517741587317932
396,-68.83031463623047,-78.3781967163086,58.393653869628906,-0.19023515418455603,0.019375296526755268,0.2894407613946543,0.12690933048725128,0.009989544749259947,-0.021180681884288788,21.520716658067194
397,-68.42723083496094,-78.20927429199219,58.40425109863281,-0.18771086548961816,0.01957004548152658,0.28890963434991485,0.1257762610912323,0.012123943306505677,-0.0228655356913805,21.523110981780263
398,-68.02424621582031,-78.04063415527344,58.414798736572266,-0.18513460485078923,0.01980161263290509,0.2884329463311909,0.12796053290367126,0.013978821225464342,-0.020771881565451622,21.523977354719754
399,-67.62128448486328,-77.87229919433594,58.42534637451172,-0.18256326971392156,0.019946288851383144,0.287877730689266,0.12873630225658417,0.010595814324915406,-0.023830950260162354,21.526048524083315
400,-66.8156967163086,-77.53656768798828,58.446502685546875,-0.17788122855823965,0.020182677916817864,0.28671524888709343,0.1135065034031868,0.010847287252545353,-0.026143047958612442,21.526751822013352
401,-66.41297912597656,-77.36918640136719,58.45710372924805,-0.1756427223693041,0.020261069098532054,0.28614787221384963,0.11193879693746567,0.007555466610938307,-0.025944331660866737,21.527825378145476
402,-66.0102767944336,-77.20211791992188,58.46790313720703,-0.17340056712910953,0.020332572782746867,0.2855996265694304,0.11129940301179886,0.006851792801171538,-0.025978658348321915,21.52930885268899
403,-65.60481262207031,-77.03540802001953,58.478904724121094,-0.17115648125006921,0.02040884593760938,0.2850371945861619,0.11254723370075226,0.006936218589544293,-0.025825904682278633,21.5314992840881
404,-64.79434967041016,-76.70299530029297,58.500999450683594,-0.16665555363076276,0.020702010347966156,0.2836746531271866,0.11267650872468948,0.011629145592451092,-0.03146263211965561,21.535199123913085
405,-64.38932037353516,-76.53730010986328,58.51210021972656,-0.16446875193263497,0.02091917527833157,0.2830083085615008,0.10969209671020508,0.01439709588885307,-0.03041547723114491,21.53554569811523
406,-63.984397888183594,-76.37196350097656,58.523460388183594,-0.16245340800522595,0.021179975437020864,0.28247904334911916,0.1010776087641716,0.015196747146546837,-0.023906541988253597,21.53795495147212
407,-63.57957077026367,-76.20699310302734,58.53480911254883,-0.1604751801338491,0.021448074161333902,0.2819104473595524,0.09875017404556274,0.016176547855138775,-0.02454052120447159,21.538310127591455
408,-62.7701301574707,-75.87821197509766,58.55744552612305,-0.1567899356126818,0.021823890453110117,0.28076191924789673,0.09219643473625183,0.010796047747135159,-0.026634423062205315,21.541605249936673
409,-62.36544418334961,-75.71440124511719,58.56874465942383,-0.15492686163498098,0.021958734555451925,0.2801681431324386,0.09291056543588638,0.010427459143102166,-0.027602866291999817,21.544712374011954
410,-61.960784912109375,-75.55097961425781,58.5802001953125,-0.15312081458968801,0.02184224287210386,0.2795381084067591,0.09066283702850342,-0.0005111226346343794,-0.031155310571193695,21.544973904782836
411,-61.5561637878418,-75.38793182373047,58.5916862487793,-0.15129341801996854,0.021553332976971103,0.27890462808153466,0.09159601479768753,-0.010609750635921959,-0.03280669450759888,21.54683028699976
412,-60.75130844116211,-75.06700134277344,58.614967346191406,-0.14771329869395547,0.02097340373863486,0.27751933649997484,0.09007272124290466,-0.006991158239543442,-0.035578805953264236,21.547085307348606
413,-60.348690032958984,-74.90696716308594,58.626827239990234,-0.14600822846068298,0.020738636875859143,0.2767972202377519,0.08527068048715591,-0.005853332579135899,-0.03680000454187393,21.54746130020775
414,-59.945945739746094,-74.74723052978516,58.6390495300293,-0.1443483599072783,0.02049806869899814,0.27598191794922516,0.08263777941465378,-0.0058974437415599875,-0.04170697554945946,21.547470152290458
415,-59.5430908203125,-74.58780670166016,58.651390075683594,-0.14272602284011257,0.020268345426905518,0.27516647179068165,0.0804583802819252,-0.004724685102701192,-0.04241901636123657,21.54677897231178
416,-58.7370491027832,-74.26994323730469,58.67644119262695,-0.13953392582561508,0.01996036469258228,0.2735825636804,0.07742848992347717,-0.0005420774687081625,-0.040441352874040604,21.54538065554735
417,-58.333866119384766,-74.11152648925781,58.68913650512695,-0.13795819537798154,0.019861715530101378,0.2729048389596951,0.07822452485561371,0.0003622565418481784,-0.03489048033952713,21.544021526977765
418,-57.930564880371094,-73.95348358154297,58.70240783691406,-0.1363787206308083,0.019818945088144548,0.27226547496376,0.07865193486213684,0.002918632235378023,-0.03233800455927849,21.544387610304437
419,-57.527130126953125,-73.79582977294922,58.71575927734375,-0.1348885852812011,0.01979360510042211,0.27167890694096536,0.07459418475627899,0.003457780927419659,-0.02961203083395958,21.544524891190964
420,-56.723388671875,-73.48519897460938,58.742828369140625,-0.13222925778593814,0.019579146237885536,0.2705922591052958,0.06327526271343231,-0.0002216147258877788,-0.027722083032131195,21.542297521111788
421,-56.32118606567383,-73.33030700683594,58.756446838378906,-0.13101516272524008,0.01951015449906006,0.270056439110135,0.060162030160427094,0.0014085953589528767,-0.02686188742518425,21.542192068647918
422,-55.918758392333984,-73.17570495605469,58.77027893066406,-0.12989345367356556,0.019573369618791248,0.26941063635752405,0.05561242625117302,0.008686724118888375,-0.03130946308374405,21.54189689505806
423,-55.516117095947266,-73.02142333984375,58.784122467041016,-0.1289083832510716,0.019682116061404256,0.26874286918437806,0.048617422580718994,0.01170165557414293,-0.033059921115636826,21.54105146701366
424,-54.71019744873047,-72.7138442993164,58.811790466308594,-0.12686977748286746,0.019879545289796848,0.26747486803282067,0.050162918865680695,0.0092988908290863,-0.02913654036819935,21.53993988454778
425,-54.30693817138672,-72.56053924560547,58.82560729980469,-0.1258151623474014,0.019987973271421027,0.26701130949457735,0.05173250287771225,0.009579250589013096,-0.02247866429388523,21.539522802874842
426,-53.90349578857422,-72.40757751464844,58.83986282348633,-0.1246470434804901,0.020127145346647755,0.26658610985605113,0.05773390829563141,0.010732050985097883,-0.020405901595950127,21.53874578150545
427,-53.49987030029297,-72.25494384765625,58.85405731201172,-0.1235939604610174,0.020351631406390236,0.2661652004828621,0.05284591764211655,0.014999294653534887,-0.01948225684463978,21.53853726670245
428,-52.69511795043945,-71.95350646972656,58.88218688964844,-0.12133530149788403,0.02091505873740997,0.2651064166614107,0.05565416440367699,0.019877584651112553,-0.027541939169168476,21.536559730213728
429,-52.29234313964844,-71.80318450927734,58.89610290527344,-0.12024938349350744,0.021285551339284284,0.2644695057378294,0.053470317274332047,0.023637462407350537,-0.030216829851269725,21.53509975058659
430,-51.889312744140625,-71.65314483642578,58.909786224365234,-0.11919824975591602,0.021679665939269756,0.26384504906759254,0.052030280232429504,0.02545325085520744,-0.0282137542963028,21.53435687280476
431,-51.486026763916016,-71.50337219238281,58.923336029052734,-0.11826976246309276,0.02198646724627196,0.2630417886142577,0.04687853902578354,0.0220803041011095,-0.037290774285793304,21.53375689569271
432,-50.67868423461914,-71.20465087890625,58.95004653930664,-0.11674757905909253,0.02233861147768604,0.26136524709986214,0.03563890606164932,0.012600134126842017,-0.039713796228170395,21.534162616709033
433,-50.274635314941406,-71.05574798583984,58.96322250366211,-0.11592183171404262,0.0223746547455942,0.26048646356249816,0.04016953334212303,0.007885711267590518,-0.04305746406316757,21.53389553587937
434,-49.87034606933594,-70.90714263916016,58.9768180847168,-0.1150461473616675,0.022441741985188116,0.2596975758116819,0.04437287151813507,0.008898722939193244,-0.039679817855358124,21.53415872862089
435,-49.4658317565918,-70.75885009765625,58.990333557128906,-0.11423076503240376,0.02253100323412569,0.2589097989503272,0.040855418890714645,0.010314399376511569,-0.03825345262885094,21.532927885557008
436,-48.658775329589844,-70.46586608886719,59.01705551147461,-0.11284877216462354,0.022644148489278544,0.2574297980603749,0.03139631077647209,0.007696450222283597,-0.035575851798057556,21.52844867133095
437,-48.25484848022461,-70.31976318359375,59.03033447265625,-0.11219833905388328,0.022575363830999437,0.2566486284241077,0.031644657254219055,0.0026113823987543535,-0.03886948898434639,21.52750247885261
438,-47.85065460205078,-70.1739273071289,59.04393768310547,-0.11161722370836706,0.022460019529747632,0.25586823082196736,0.029537368565797806,-0.00012047006748617182,-0.03974293917417526,21.52651633925384
439,-47.44615173339844,-70.02838134765625,59.05750274658203,-0.1109895453772828,0.02233554111169413,0.25514089208329077,0.030408522114157677,-0.0011698456946760462,-0.03724680095911026,21.525556426520183
440,-46.63646697998047,-69.73818969726562,59.08461380004883,-0.10971956381391197,0.022535109476426524,0.2535686073444349,0.029962273314595222,0.014264989644289012,-0.040839679539203644,21.525458445112754
441,-46.23124313354492,-69.59355926513672,59.098121643066406,-0.10927343145723883,0.022713096466144146,0.2527521343014392,0.022171305492520332,0.01510923914611339,-0.03982313722372055,21.524822476388916
442,-45.82575988769531,-69.44922637939453,59.11196517944336,-0.10891031627967832,0.022838840698464785,0.2518187947261226,0.018923841416835785,0.012431431561708445,-0.04519272968173027,21.525974189504094
443,-45.42002868652344,-69.30521392822266,59.1257209777832,-0.10869640204487213,0.022886888097658518,0.250856248773996,0.011595092713832855,0.008517715148627753,-0.047711681574583054,21.525120126239628
444,-44.60969543457031,-69.0206298828125,59.153076171875,-0.10829096183906181,0.022983963353552284,0.24880081193348177,0.010915590450167656,0.007723182439804071,-0.05188171565532684,21.524531901002618
445,-44.2040901184082,-68.8787841796875,59.16665267944336,-0.10810584609004761,0.022878144498050434,0.2477808932087529,0.009326860308647156,0.0019465526565909323,-0.051546476781368256,21.523924184958407
446,-43.798213958740234,-68.73723602294922,59.180519104003906,-0.10791597299717921,0.022677748281788104,0.2469686040583299,0.009285098873078823,-0.004871231038123374,-0.04247838258743286,21.523113795665612
447,-43.392086029052734,-68.59599304199219,59.19435119628906,-0.10774156859039792,0.022635811317642838,0.24621759866584028,0.008831344544887543,0.0019601313397288275,-0.03720305487513542,21.52326721387456
448,-42.57905960083008,-68.31441497802734,59.22190475463867,-0.10771912854387916,0.022494842709863076,0.244791208846625,-0.0019610498566180468,3.271549940108808e-05,-0.03635334596037865,21.523570128423913
449,-42.17218780517578,-68.17411804199219,59.23564529418945,-0.10772615948283118,0.022427857864948993,0.24403602340704736,-0.000532475532963872,0.0008024028502404643,-0.037819650024175644,21.52279635469321
